site,name,room,type,floor,analyte,conc.,category,site typ,OSHA 8hr,season,year,city,zip
040,Teaching Tree,Monkeys,classroom,01,"1,2,4-trimethylbenzene",0.098,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,n-decane,0.137,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,"1,2,3-trimethylbenzene",0.034,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,"1,3-diethylbenzene",0.007,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,"1,4-diethylbenzene",0.008,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,C2HCl3,0,chlorinted,school/day program,99936.4439,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,C2Cl4,532.5,chlorinted,school/day program,99982.50905,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,acetonitrile,0.617,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,acetaldehyde,5.225,aldehyde,school/day program,199818.3882,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,acetone,8.331,ketone,school/day program,1010330.579,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,isopropanol,9.487,alcohol,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,methylethylketone,0.716,other,school/day program,200048.537,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,butanol,1.083,alcohol,school/day program,98961.14409,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,a-pinene,0.069,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,b-pinene,0.027,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,limonene,1.135,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,camphene,0.019,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Monkeys,classroom,01,methane,2.625,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,ethane,57.571,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,ethene,5.812,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,propane,17.123,straight chain,school/day program,997959.1837,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,propene,0.277,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,i-butane,9.444,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-butane,3.577,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,ethyne,3.634,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,t-2-butene,0.031,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,1-butene,0.037,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,c-2-butene,0.022,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,cyclopentane,0.155,aromatic,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,i-pentane,3.244,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-pentane,3.486,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,t-2-pentene,0.003,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,1-pentene,0.012,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,cis-2-pentene,0.005,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-hexane,0.207,straight chain,school/day program,510675.3307,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,isoprene,0.342,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"2,4 dimethylpentane",0.143,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-heptane,0.112,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,benzene,0.206,btex,school/day program,998.5341186,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,cyclohexane,0.054,aromatic,school/day program,305043.9639,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"2,3-dimethylpentane",0.056,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,2-methylhexane,0.054,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,3-methylhexane,0.035,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"2,2,4-trimethylpentane",0.022,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,methylcyclohexane,0.093,aromatic,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"2,3,4-trimethylpentane",0.003,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,toluene,0.442,btex,school/day program,200079.2273,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,2-methylheptane,0.033,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,3-methylheptane,0.017,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-octane,0.098,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,ethylbenzene,0.038,btex,school/day program,100186.0399,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,m+p-xylene,0.164,btex,school/day program,100176.6036,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,styrene,0.083,other,school/day program,100006.7211,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,o-xylene,0.047,btex,school/day program,100186.0399,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-nonane,0.041,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,isopropylbenzene,0.016,btex,school/day program,49839.83692,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-propylbenzene,0.011,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,3-ethyltoluene,0.018,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,4-ethyltoluene,0.01,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"1,3,5-trimethylbenzene",0.014,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,2-ethyltoluene,0.011,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"1,2,4-trimethylbenzene",0.04,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,n-decane,0.121,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"1,2,3-trimethylbenzene",0.015,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"1,3-diethylbenzene",0.008,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,"1,4-diethylbenzene",0.01,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,C2HCl3,0,chlorinted,school/day program,99936.4439,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,C2Cl4,426.4,chlorinted,school/day program,99982.50905,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,acetonitrile,0.826,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,acetaldehyde,5.534,aldehyde,school/day program,199818.3882,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,acetone,9.093,ketone,school/day program,1010330.579,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,isopropanol,11.876,alcohol,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,methylethylketone,0.716,other,school/day program,200048.537,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,butanol,0.833,alcohol,school/day program,98961.14409,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,a-pinene,0.073,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,b-pinene,0.038,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,limonene,1.398,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,camphene,0.019,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,Office,office,01,methane,2.619,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,ethane,48.844,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,ethene,18.642,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,propane,28.067,straight chain,school/day program,997959.1837,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,propene,0.674,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,i-butane,21.585,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-butane,3.62,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,ethyne,11.25,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,t-2-butene,0.039,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,1-butene,0.059,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,c-2-butene,0.028,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,cyclopentane,0.207,aromatic,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,i-pentane,3.498,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-pentane,1.107,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,t-2-pentene,0.014,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,1-pentene,0.02,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,cis-2-pentene,0.004,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-hexane,0.328,straight chain,school/day program,510675.3307,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,isoprene,0.282,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"2,4 dimethylpentane",0.01,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-heptane,0.163,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,benzene,0.24,btex,school/day program,998.5341186,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,cyclohexane,0.035,aromatic,school/day program,305043.9639,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"2,3-dimethylpentane",0.023,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,2-methylhexane,0.026,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,3-methylhexane,0.032,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"2,2,4-trimethylpentane",0.019,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,methylcyclohexane,0.037,aromatic,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"2,3,4-trimethylpentane",0.002,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,toluene,0.091,btex,school/day program,200079.2273,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,2-methylheptane,0.021,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,3-methylheptane,0.004,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-octane,0.009,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,ethylbenzene,0.006,btex,school/day program,100186.0399,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,m+p-xylene,0.015,btex,school/day program,100176.6036,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,styrene,0.119,other,school/day program,100006.7211,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,o-xylene,0.04,btex,school/day program,100186.0399,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-nonane,0.035,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,isopropylbenzene,0.017,btex,school/day program,49839.83692,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-propylbenzene,0.014,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,3-ethyltoluene,0.027,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,4-ethyltoluene,0.009,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"1,3,5-trimethylbenzene",0.015,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,2-ethyltoluene,0.013,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"1,2,4-trimethylbenzene",0.041,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,n-decane,0.059,straight chain,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"1,2,3-trimethylbenzene",0.011,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"1,3-diethylbenzene",0.003,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,"1,4-diethylbenzene",0.006,btex,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,C2HCl3,92.1,chlorinted,school/day program,99936.4439,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,C2Cl4,504.4,chlorinted,school/day program,99982.50905,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,acetonitrile,0.617,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,acetaldehyde,5.563,aldehyde,school/day program,199818.3882,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,acetone,9.225,ketone,school/day program,1010330.579,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,isopropanol,15.411,alcohol,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,methylethylketone,0.272,other,school/day program,200048.537,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,butanol,0.073,alcohol,school/day program,98961.14409,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,a-pinene,0.083,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,b-pinene,0.054,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,limonene,3.124,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,camphene,0.018,other,school/day program,0,fall,2023,Fort Collins,80524
040,Teaching Tree,outdoor,outdoor,roof top,methane,2.523,other,school/day program,0,fall,2023,Fort Collins,80524
063,High Desert A,Dining/Kitchen,kitchen/dining,01,ethane,6.623,straight chain,assisted living,0,fall,2022,Grand Junction,81520
063,High Desert A,Dining/Kitchen,kitchen/dining,01,ethene,2.349,straight chain,assisted living,0,fall,2022,Grand Junction,81520
063,High Desert A,Dining/Kitchen,kitchen/dining,01,propane,70.607,straight chain,assisted living,997959.1837,fall,2022,Grand Junction,81520
063,High Desert A,Dining/Kitchen,kitchen/dining,01,propene,0.444,straight chain,assisted living,0,fall,2022,Grand Junction,81520
063,High Desert A,Dining/Kitchen,kitchen/dining,01,i-butane,39.123,straight chain,assisted living,0,fall,2022,Grand Junction,81520
